,Unnamed: 0,日付,曜日,週,累積始値,累積高値,累積安値,累積終値,累積売買高,累積修正後終値,累積信用売残,累積信用買残,累積信用倍率,累積逆日歩,累積日歩日数,累積貸株残,累積融資残,終値差分,UP,終値前日比,始値終値差分,週日数
84,84,2023-07-03,0,26,348000.0,348500.0,343500.0,344500.0,5366.0,344500.0,0.0,0.0,0.0,5.0,1,162.0,138.0,-500.0,0,-0.0014534883720930232,3500.0,5
85,85,2023-06-30,4,25,348500.0,348500.0,342500.0,344000.0,4220.0,344000.0,199.0,344.0,1.73,5.0,1,163.0,147.0,4500.0,1,0.01291248206599713,4500.0,5
86,86,2023-06-29,3,25,353500.0,354000.0,347000.0,348500.0,4438.0,348500.0,0.0,0.0,0.0,5.0,1,240.0,89.0,5000.0,1,0.014144271570014143,5000.0,5
87,87,2023-06-28,2,25,351500.0,354500.0,350500.0,353500.0,4657.0,353500.0,0.0,0.0,0.0,15.0,3,318.0,73.0,-2000.0,0,-0.005689900426742532,-2000.0,5
88,88,2023-06-27,1,25,353500.0,353500.0,347000.0,351500.0,3439.0,351500.0,0.0,0.0,0.0,5.0,1,309.0,87.0,-1500.0,0,-0.004285714285714286,2000.0,5
89,89,2023-06-26,0,25,351500.0,352500.0,350000.0,350000.0,2756.0,350000.0,0.0,0.0,0.0,5.0,1,262.0,74.0,500.0,1,0.0014265335235378032,1500.0,5
90,90,2023-06-23,4,24,356000.0,356500.0,350000.0,350500.0,3857.0,350500.0,340.0,310.0,0.91,5.0,1,263.0,68.0,5000.0,1,0.014064697609001406,5500.0,5
91,91,2023-06-22,3,24,357000.0,357500.0,352000.0,355500.0,4244.0,355500.0,0.0,0.0,0.0,5.0,1,391.0,56.0,3000.0,1,0.008368200836820083,1500.0,5
92,92,2023-06-21,2,24,357000.0,359000.0,355000.0,358500.0,3277.0,358500.0,0.0,0.0,0.0,30.0,3,369.0,64.0,-1000.0,0,-0.002797202797202797,-1500.0,5
93,93,2023-06-20,1,24,356000.0,357500.0,356000.0,357500.0,2340.0,357500.0,0.0,0.0,0.0,10.0,1,522.0,64.0,500.0,1,0.0013966480446927375,-1500.0,5
94,94,2023-06-19,0,24,359500.0,359500.0,356000.0,358000.0,2479.0,358000.0,0.0,0.0,0.0,10.0,1,495.0,63.0,3000.0,1,0.008310249307479225,1500.0,5
95,95,2023-06-16,4,23,359000.0,361000.0,358000.0,361000.0,5141.0,361000.0,572.0,227.0,0.4,10.0,1,514.0,41.0,-1500.0,0,-0.004172461752433936,-2000.0,5
96,96,2023-06-15,3,23,361000.0,361500.0,358500.0,359500.0,3830.0,359500.0,0.0,0.0,0.0,10.0,1,483.0,41.0,-3000.0,0,-0.008415147265077139,1500.0,5
97,97,2023-06-14,2,23,356000.0,357500.0,354500.0,356500.0,3203.0,356500.0,0.0,0.0,0.0,15.0,3,441.0,56.0,-2000.0,0,-0.005641748942172073,-500.0,5
98,98,2023-06-13,1,23,359500.0,359500.0,353000.0,354500.0,2677.0,354500.0,0.0,0.0,0.0,10.0,1,410.0,64.0,2500.0,1,0.0070028011204481795,5000.0,5
99,99,2023-06-12,0,23,359500.0,361000.0,355500.0,357000.0,2126.0,357000.0,0.0,0.0,0.0,10.0,1,475.0,64.0,1500.0,1,0.0041841004184100415,2500.0,5
100,100,2023-06-09,4,22,356500.0,359000.0,354500.0,358500.0,3776.0,358500.0,545.0,217.0,0.4,10.0,1,490.0,39.0,-3000.0,0,-0.008438818565400843,-2000.0,5
101,101,2023-06-08,3,22,355500.0,356000.0,351500.0,355500.0,5091.0,355500.0,0.0,0.0,0.0,10.0,1,460.0,59.0,-500.0,0,-0.0014084507042253522,0.0,5
102,102,2023-06-07,2,22,356000.0,358500.0,354000.0,355000.0,4274.0,355000.0,0.0,0.0,0.0,15.0,3,488.0,63.0,2500.0,1,0.006993006993006993,1000.0,5
103,103,2023-06-06,1,22,356000.0,358000.0,353000.0,357500.0,2973.0,357500.0,0.0,0.0,0.0,10.0,1,500.0,37.0,-2000.0,0,-0.005625879043600563,-1500.0,5
104,104,2023-06-05,0,22,355500.0,355500.0,352500.0,355500.0,1861.0,355500.0,0.0,0.0,0.0,10.0,1,492.0,41.0,-4500.0,0,-0.01282051282051282,0.0,5
105,105,2023-06-02,4,21,348500.0,351500.0,348500.0,351000.0,2208.0,351000.0,503.0,225.0,0.45,10.0,1,457.0,41.0,-3500.0,0,-0.010071942446043165,-2500.0,5
106,106,2023-06-01,3,21,353000.0,355000.0,347500.0,347500.0,4128.0,347500.0,0.0,0.0,0.0,5.0,1,426.0,50.0,10500.0,1,0.029329608938547486,5500.0,5
107,107,2023-05-31,2,21,350000.0,358000.0,347500.0,358000.0,6943.0,358000.0,0.0,0.0,0.0,30.0,3,529.0,16.0,-7500.0,0,-0.021398002853067047,-8000.0,5
108,108,2023-05-30,1,21,350500.0,350500.0,346500.0,350500.0,1636.0,350500.0,0.0,0.0,0.0,5.0,1,416.0,40.0,-500.0,0,-0.0014285714285714286,0.0,5
109,109,2023-05-29,0,21,346500.0,350000.0,345000.0,350000.0,1912.0,350000.0,0.0,0.0,0.0,10.0,1,432.0,40.0,-3500.0,0,-0.010101010101010102,-3500.0,5
110,110,2023-05-26,4,20,347500.0,347500.0,345000.0,346500.0,3134.0,346500.0,449.0,230.0,0.51,5.0,1,402.0,40.0,0.0,0,0.0,1000.0,5
111,111,2023-05-25,3,20,347500.0,350000.0,345000.0,346500.0,3327.0,346500.0,0.0,0.0,0.0,10.0,1,705.0,44.0,3500.0,1,0.01,1000.0,5
112,112,2023-05-24,2,20,349000.0,352000.0,347500.0,350000.0,3116.0,350000.0,0.0,0.0,0.0,30.0,3,786.0,47.0,2000.0,1,0.005681818181818182,-1000.0,5
113,113,2023-05-23,1,20,351500.0,352500.0,348500.0,352000.0,2491.0,352000.0,0.0,0.0,0.0,10.0,1,813.0,50.0,-500.0,0,-0.001422475106685633,-500.0,5
114,114,2023-05-22,0,20,350000.0,352500.0,349500.0,351500.0,2035.0,351500.0,0.0,0.0,0.0,10.0,1,807.0,55.0,-1500.0,0,-0.004285714285714286,-1500.0,5
115,115,2023-05-19,4,19,346000.0,350000.0,344500.0,350000.0,3167.0,350000.0,863.0,245.0,0.28,10.0,1,813.0,59.0,-3500.0,0,-0.010101010101010102,-4000.0,5
116,116,2023-05-18,3,19,353000.0,353000.0,346500.0,346500.0,2726.0,346500.0,0.0,0.0,0.0,10.0,1,786.0,57.0,5500.0,1,0.015625,6500.0,5
117,117,2023-05-17,2,19,354500.0,354500.0,350500.0,352000.0,2486.0,352000.0,0.0,0.0,0.0,30.0,3,825.0,55.0,2000.0,1,0.005649717514124294,2500.0,5
118,118,2023-05-16,1,19,353000.0,354500.0,351500.0,354000.0,1435.0,354000.0,0.0,0.0,0.0,10.0,1,832.0,53.0,0.0,0,0.0,-1000.0,5
119,119,2023-05-15,0,19,351000.0,354000.0,351000.0,354000.0,3031.0,354000.0,0.0,0.0,0.0,10.0,1,842.0,53.0,-2500.0,0,-0.007112375533428165,-3000.0,5
120,120,2023-05-12,4,18,351500.0,353000.0,348500.0,351500.0,2846.0,351500.0,782.0,242.0,0.31,10.0,1,721.0,52.0,1000.0,1,0.0028368794326241137,0.0,5
121,121,2023-05-11,3,18,352000.0,354000.0,351000.0,352500.0,2627.0,352500.0,0.0,0.0,0.0,10.0,1,727.0,51.0,0.0,0,0.0,-500.0,5
122,122,2023-05-10,2,18,351500.0,354000.0,350000.0,352500.0,3280.0,352500.0,0.0,0.0,0.0,30.0,3,723.0,51.0,-500.0,0,-0.0014204545454545455,-1000.0,5
123,123,2023-05-09,1,18,352000.0,354500.0,350000.0,352000.0,3932.0,352000.0,0.0,0.0,0.0,10.0,1,665.0,51.0,-500.0,0,-0.001422475106685633,0.0,5
